Ready Processes,Processes in CPU,Blocked processes,Completed processes,Accounted For, Number of CPUs,Exiting at simulation time,TurnaroundTime
677, 4, 0, 43,724, 4, 10000,74901,500,43,10000,74901
663, 4, 0, 48,715, 4, 10000,82350,500,48,10000,82350
587, 4, 0, 32,623, 4, 10000,59005,500,32,10000,59005
605, 4, 0, 50,659, 4, 10000,96597,500,50,10000,96597
609, 4, 0, 35,648, 4, 10000,61260,500,35,10000,61260
607, 4, 0, 53,664, 4, 10000,78180,500,53,10000,78180
648, 4, 0, 56,708, 4, 10000,101890,500,56,10000,101890
678, 4, 0, 40,722, 4, 10000,72430,500,40,10000,72430
645, 4, 0, 49,698, 4, 10000,87799,500,49,10000,87799
610, 4, 0, 47,661, 4, 10000,89034,500,47,10000,89034
574, 4, 0, 55,633, 4, 10000,98716,500,55,10000,98716
606, 4, 0, 54,664, 4, 10000,87458,500,54,10000,87458
588, 4, 0, 45,637, 4, 10000,82028,500,45,10000,82028
580, 4, 0, 56,640, 4, 10000,92021,500,56,10000,92021
542, 4, 0, 42,588, 4, 10000,63291,500,42,10000,63291
563, 4, 0, 46,613, 4, 10000,63633,500,46,10000,63633
566, 4, 0, 49,619, 4, 10000,79748,500,49,10000,79748
599, 4, 0, 36,639, 4, 10000,57931,500,36,10000,57931
577, 4, 0, 48,629, 4, 10000,85387,500,48,10000,85387
561, 4, 0, 45,610, 4, 10000,80215,500,45,10000,80215
577, 4, 0, 46,627, 4, 10000,76292,500,46,10000,76292
527, 4, 0, 45,576, 4, 10000,64119,500,45,10000,64119
550, 4, 0, 50,604, 4, 10000,86285,500,50,10000,86285
504, 4, 0, 44,552, 4, 10000,66899,500,44,10000,66899
534, 4, 0, 50,588, 4, 10000,82451,500,50,10000,82451
520, 4, 0, 33,557, 4, 10000,50855,500,33,10000,50855
556, 4, 0, 44,604, 4, 10000,64760,500,44,10000,64760
520, 4, 0, 46,570, 4, 10000,61678,500,46,10000,61678
515, 4, 0, 37,556, 4, 10000,63488,500,37,10000,63488
565, 4, 0, 43,612, 4, 10000,60889,500,43,10000,60889
