Ready Processes,Processes in CPU,Blocked processes,Completed processes,Accounted For, Number of CPUs,Exiting at simulation time,TurnaroundTime
9997, 2, 0, 1,10000, 2, 10000,9458,500,1,10000,9458
9998, 2, 0, 0,10000, 2, 10000,0,500,0,10000,0
9998, 2, 0, 0,10000, 2, 10000,0,500,0,10000,0
9998, 2, 0, 0,10000, 2, 10000,0,500,0,10000,0
9998, 2, 0, 0,10000, 2, 10000,0,500,0,10000,0
9997, 2, 0, 1,10000, 2, 10000,9568,500,1,10000,9568
9998, 2, 0, 0,10000, 2, 10000,0,500,0,10000,0
9998, 2, 0, 0,10000, 2, 10000,0,500,0,10000,0
9996, 2, 0, 2,10000, 2, 10000,7952,500,2,10000,7952
9998, 2, 0, 0,10000, 2, 10000,0,500,0,10000,0
4924, 2, 0, 0,4926, 2, 10000,0,500,0,10000,0
4938, 2, 0, 4,4944, 2, 10000,30876,500,4,10000,30876
5059, 2, 0, 4,5065, 2, 10000,26574,500,4,10000,26574
4977, 2, 0, 5,4984, 2, 10000,20351,500,5,10000,20351
5059, 2, 0, 3,5064, 2, 10000,14230,500,3,10000,14230
5035, 2, 0, 2,5039, 2, 10000,10859,500,2,10000,10859
5012, 2, 0, 4,5018, 2, 10000,15902,500,4,10000,15902
5004, 2, 0, 3,5009, 2, 10000,21695,500,3,10000,21695
5048, 2, 0, 3,5053, 2, 10000,13815,500,3,10000,13815
4946, 2, 0, 1,4949, 2, 10000,7866,500,1,10000,7866
3237, 2, 0, 8,3247, 2, 10000,39381,500,8,10000,39381
3451, 2, 0, 11,3464, 2, 10000,63144,500,11,10000,63144
3287, 2, 0, 13,3302, 2, 10000,67447,500,13,10000,67447
3303, 2, 0, 5,3310, 2, 10000,22639,500,5,10000,22639
3297, 2, 0, 12,3311, 2, 10000,55634,500,12,10000,55634
3325, 2, 0, 11,3338, 2, 10000,43997,500,11,10000,43997
3282, 2, 0, 12,3296, 2, 10000,50514,500,12,10000,50514
3296, 2, 0, 11,3309, 2, 10000,47431,500,11,10000,47431
3313, 2, 0, 6,3321, 2, 10000,30103,500,6,10000,30103
3297, 2, 0, 11,3310, 2, 10000,54377,500,11,10000,54377
2463, 2, 0, 12,2477, 2, 10000,58101,500,12,10000,58101
2559, 2, 0, 14,2575, 2, 10000,72002,500,14,10000,72002
2447, 2, 0, 13,2462, 2, 10000,68233,500,13,10000,68233
2454, 2, 0, 12,2468, 2, 10000,54709,500,12,10000,54709
2519, 2, 0, 10,2531, 2, 10000,63967,500,10,10000,63967
2512, 2, 0, 15,2529, 2, 10000,48618,500,15,10000,48618
2387, 2, 0, 16,2405, 2, 10000,64732,500,16,10000,64732
2503, 2, 0, 18,2523, 2, 10000,82081,500,18,10000,82081
2443, 2, 0, 12,2457, 2, 10000,50353,500,12,10000,50353
2461, 2, 0, 21,2484, 2, 10000,90564,500,21,10000,90564
2002, 2, 0, 19,2023, 2, 10000,68047,500,19,10000,68047
1967, 2, 0, 19,1988, 2, 10000,98921,500,19,10000,98921
1961, 2, 0, 18,1981, 2, 10000,75170,500,18,10000,75170
1965, 2, 0, 18,1985, 2, 10000,78216,500,18,10000,78216
2028, 2, 0, 19,2049, 2, 10000,73990,500,19,10000,73990
1948, 2, 0, 13,1963, 2, 10000,48406,500,13,10000,48406
2032, 2, 0, 18,2052, 2, 10000,93178,500,18,10000,93178
1948, 2, 0, 22,1972, 2, 10000,100571,500,22,10000,100571
1986, 2, 0, 9,1997, 2, 10000,59452,500,9,10000,59452
2012, 2, 0, 23,2037, 2, 10000,103215,500,23,10000,103215
1658, 2, 0, 22,1682, 2, 10000,80131,500,22,10000,80131
1677, 2, 0, 23,1702, 2, 10000,92349,500,23,10000,92349
1600, 2, 0, 17,1619, 2, 10000,71688,500,17,10000,71688
1643, 2, 0, 28,1673, 2, 10000,145499,500,28,10000,145499
1634, 2, 0, 26,1662, 2, 10000,97521,500,26,10000,97521
1648, 2, 0, 21,1671, 2, 10000,79813,500,21,10000,79813
1699, 2, 0, 21,1722, 2, 10000,90796,500,21,10000,90796
1708, 2, 0, 21,1731, 2, 10000,82272,500,21,10000,82272
1738, 2, 0, 20,1760, 2, 10000,80776,500,20,10000,80776
1606, 2, 0, 17,1625, 2, 10000,66295,500,17,10000,66295
1417, 2, 0, 19,1438, 2, 10000,69860,500,19,10000,69860
1456, 2, 0, 23,1481, 2, 10000,109728,500,23,10000,109728
1505, 2, 0, 34,1541, 2, 10000,124655,500,34,10000,124655
1405, 2, 0, 20,1427, 2, 10000,75949,500,20,10000,75949
1420, 2, 0, 27,1449, 2, 10000,103256,500,27,10000,103256
1383, 2, 0, 28,1413, 2, 10000,119774,500,28,10000,119774
1402, 2, 0, 26,1430, 2, 10000,103089,500,26,10000,103089
1339, 2, 0, 24,1365, 2, 10000,99000,500,24,10000,99000
1366, 2, 0, 26,1394, 2, 10000,97169,500,26,10000,97169
1406, 2, 0, 37,1445, 2, 10000,147850,500,37,10000,147850
1215, 2, 0, 30,1247, 2, 10000,114801,500,30,10000,114801
1208, 2, 0, 22,1232, 2, 10000,78302,500,22,10000,78302
1229, 2, 0, 30,1261, 2, 10000,111132,500,30,10000,111132
1199, 2, 0, 31,1232, 2, 10000,108150,500,31,10000,108150
1270, 2, 0, 33,1305, 2, 10000,116786,500,33,10000,116786
1298, 2, 0, 26,1326, 2, 10000,79964,500,26,10000,79964
1189, 2, 0, 30,1221, 2, 10000,97515,500,30,10000,97515
1231, 2, 0, 34,1267, 2, 10000,130223,500,34,10000,130223
1208, 2, 0, 17,1227, 2, 10000,79432,500,17,10000,79432
1163, 2, 0, 29,1194, 2, 10000,98387,500,29,10000,98387
1059, 2, 0, 34,1095, 2, 10000,117510,500,34,10000,117510
1130, 2, 0, 29,1161, 2, 10000,106425,500,29,10000,106425
1035, 2, 0, 24,1061, 2, 10000,71770,500,24,10000,71770
1074, 2, 0, 30,1106, 2, 10000,120742,500,30,10000,120742
1164, 2, 0, 30,1196, 2, 10000,111366,500,30,10000,111366
1100, 2, 0, 31,1133, 2, 10000,137345,500,31,10000,137345
1086, 2, 0, 27,1115, 2, 10000,105818,500,27,10000,105818
1119, 2, 0, 26,1147, 2, 10000,91187,500,26,10000,91187
1102, 2, 0, 28,1132, 2, 10000,79985,500,28,10000,79985
1049, 2, 0, 39,1090, 2, 10000,159167,500,39,10000,159167
977, 2, 0, 43,1022, 2, 10000,140539,500,43,10000,140539
982, 2, 0, 27,1011, 2, 10000,88504,500,27,10000,88504
992, 2, 0, 32,1026, 2, 10000,105731,500,32,10000,105731
985, 2, 0, 28,1015, 2, 10000,112207,500,28,10000,112207
1020, 2, 0, 24,1046, 2, 10000,89277,500,24,10000,89277
948, 2, 0, 33,983, 2, 10000,122944,500,33,10000,122944
1029, 2, 0, 31,1062, 2, 10000,108997,500,31,10000,108997
1003, 2, 0, 31,1036, 2, 10000,91604,500,31,10000,91604
915, 2, 0, 24,941, 2, 10000,97388,500,24,10000,97388
1022, 2, 0, 27,1051, 2, 10000,111036,500,27,10000,111036
854, 2, 0, 28,884, 2, 10000,83371,500,28,10000,83371
890, 2, 0, 31,923, 2, 10000,105111,500,31,10000,105111
887, 2, 0, 30,919, 2, 10000,105255,500,30,10000,105255
870, 2, 0, 32,904, 2, 10000,94560,500,32,10000,94560
825, 2, 0, 42,869, 2, 10000,131497,500,42,10000,131497
914, 2, 0, 40,956, 2, 10000,118018,500,40,10000,118018
856, 2, 0, 33,891, 2, 10000,133309,500,33,10000,133309
839, 2, 0, 46,887, 2, 10000,147451,500,46,10000,147451
914, 2, 0, 29,945, 2, 10000,121385,500,29,10000,121385
919, 2, 0, 32,953, 2, 10000,115541,500,32,10000,115541
798, 2, 0, 31,831, 2, 10000,85216,500,31,10000,85216
886, 2, 0, 24,912, 2, 10000,95305,500,24,10000,95305
828, 2, 0, 25,855, 2, 10000,62803,500,25,10000,62803
